Customer ID,Age,Gender,Loyalty Member,Product Type,SKU,Rating,Order Status,Payment Method,Total Price,Unit Price,Quantity,Purchase Date,Shipping Type,Add-ons Purchased,Add-on Total,log_Total Price,log_Unit Price,log_Add-on Total
7598,46,Female,No,Smartphone,SKU1001,5,Completed,Cash,207.5,20.75,10,2023-11-03,Standard,"Accessory,Accessory",80.69,5.339939041238856,3.079613757534693,4.4029315953537775
7598,46,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,166.0,20.75,8,2023-11-29,Overnight,"Accessory,Impulse Item",88.07,5.117993812416755,3.079613757534693,4.489422577443778
7598,46,Female,No,Smartphone,SKU1004,2,Cancelled,Debit Card,3164.76,791.19,4,2024-05-24,Standard,"Extended Warranty,Accessory",54.14,8.060148432134858,6.674801262033164,4.0098754055956505
7600,46,Male,No,Tablet,SKU1002,3,Cancelled,Paypal,247.03,247.03,1,2024-06-14,Standard,No Add-ons,0.0,5.5135497065909105,5.5135497065909105,0.0
7601,74,Male,No,Tablet,SKU1002,3,Completed,Credit Card,247.03,247.03,1,2024-09-10,Express,Accessory,12.81,5.5135497065909105,5.5135497065909105,2.6253929674212007
7603,54,Female,Yes,Smartphone,SKU1004,2,Completed,Credit Card,7911.9,791.19,10,2024-08-18,Standard,Impulse Item,43.43,8.976249618097267,6.674801262033164,3.7939149169478172
7604,33,Female,No,Smartwatch,SKU1003,3,Completed,Cash,7603.47,844.83,9,2024-07-05,Overnight,"Impulse Item,Extended Warranty",31.87,8.936491511272095,6.740318393787469,3.492560387676128
7604,33,Female,No,Tablet,SKU1002,3,Completed,Debit Card,2223.27,247.03,9,2024-08-04,Express,"Accessory,Extended Warranty",54.09,7.707184050879438,5.5135497065909105,4.008968211484625
7605,64,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,3164.76,791.19,4,2023-11-13,Standard,Accessory,8.34,8.060148432134858,6.674801262033164,2.234306252240751
7608,52,Female,Yes,Smartwatch,SKU1003,3,Completed,Cash,7603.47,844.83,9,2024-02-26,Overnight,"Accessory,Impulse Item,Accessory",71.91,8.936491511272095,6.740318393787469,4.289225803818339
7609,66,Female,Yes,Smartphone,SKU1001,5,Completed,Cash,186.75,20.75,9,2023-10-22,Express,"Extended Warranty,Impulse Item",76.2,5.2351112906442445,3.079613757534693,4.3463994570307305
7609,66,Female,No,Laptop,SKU1005,3,Cancelled,Cash,463.96,463.96,1,2024-02-19,Express,Impulse Item,23.54,6.141951380381918,6.141951380381918,3.2003044392827653
7610,35,Female,No,Smartphone,SKU1004,2,Cancelled,Debit Card,2373.57,791.19,3,2024-02-29,Express,"Impulse Item,Impulse Item",68.4,7.772571647445156,6.674801262033164,4.239886867512759
7610,35,Female,No,Smartphone,SKU1001,5,Cancelled,Credit Card,62.25,20.75,3,2024-04-20,Standard,"Extended Warranty,Impulse Item,Extended Warranty",78.57,4.1470951276076295,3.079613757534693,4.3766371373894435
7611,20,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,2373.57,791.19,3,2024-05-16,Standard,"Extended Warranty,Extended Warranty",64.5,7.772571647445156,6.674801262033164,4.182050142641207
7612,51,Male,No,Smartphone,SKU1001,5,Completed,Paypal,83.0,20.75,4,2024-02-06,Express,"Accessory,Accessory",72.54,4.430816798843313,3.079613757534693,4.297829475873126
7612,51,Male,Yes,Smartphone,SKU1001,5,Cancelled,Credit Card,83.0,20.75,4,2024-06-26,Express,Impulse Item,18.19,4.430816798843313,3.079613757534693,2.9543893100196086
7612,51,Male,No,Smartphone,SKU1001,5,Cancelled,Credit Card,41.5,20.75,2,2024-08-16,Standard,Accessory,23.89,3.7495040759303713,3.079613757534693,3.2144661163795005
7614,73,Male,No,Smartphone,SKU1001,5,Completed,Cash,83.0,20.75,4,2024-04-08,Standard,"Extended Warranty,Extended Warranty",44.3,4.430816798843313,3.079613757534693,3.8133070324889884
7614,73,Male,Yes,Smartphone,SKU1001,5,Cancelled,Debit Card,83.0,20.75,4,2024-08-27,Standard,"Accessory,Accessory,Impulse Item",81.23,4.430816798843313,3.079613757534693,4.409520198982804
7618,66,Female,No,Smartphone,SKU1004,2,Completed,Paypal,7120.71,791.19,9,2024-08-08,Overnight,"Impulse Item,Impulse Item",60.81,8.870903144109501,6.674801262033164,4.124065163671182
7623,35,Male,No,Laptop,SKU1005,3,Completed,Credit Card,3711.68,463.96,8,2024-01-17,Overnight,Impulse Item,30.57,8.219509266784087,6.141951380381918,3.4522073025699003
7627,66,Female,No,Tablet,SKU1002,3,Completed,Credit Card,1482.18,247.03,6,2024-01-30,Express,Impulse Item,48.97,7.301943710362531,5.5135497065909105,3.9114228253561136
7627,66,Female,No,Smartwatch,SKU1003,3,Completed,Credit Card,8448.3,844.83,10,2024-05-02,Standard,"Accessory,Accessory",42.99,9.04183887668309,6.740318393787469,3.7839623353606284
7627,66,Female,No,Smartwatch,SKU1003,3,Completed,Cash,5913.81,844.83,7,2024-05-29,Express,"Impulse Item,Impulse Item",75.52,8.685214654172144,6.740318393787469,4.337552144572052
7628,78,Female,No,Smartphone,SKU1004,2,Cancelled,Cash,3955.95,791.19,5,2024-06-01,Standard,"Accessory,Accessory",83.1,8.283228805470364,6.674801262033164,4.432006566978902
7629,35,Male,No,Smartwatch,SKU1003,3,Completed,Paypal,7603.47,844.83,9,2023-11-01,Express,"Accessory,Accessory,Accessory",71.52,8.936491511272095,6.740318393787469,4.283862385886651
7629,35,Male,No,Laptop,SKU1005,3,Completed,Paypal,3247.72,463.96,7,2024-03-28,Express,"Accessory,Extended Warranty",15.17,8.086016351592171,6.141951380381918,2.783157673589016
7630,70,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,166.0,20.75,8,2024-09-01,Express,Extended Warranty,41.59,5.117993812416755,3.079613757534693,3.751619483935122
7631,57,Male,No,Smartphone,SKU1001,5,Cancelled,Debit Card,83.0,20.75,4,2024-07-21,Standard,"Accessory,Accessory",67.02,4.430816798843313,3.079613757534693,4.21980177957905
7632,79,Male,No,Tablet,SKU1002,3,Completed,Cash,988.12,247.03,4,2024-04-24,Overnight,"Extended Warranty,Accessory,Extended Warranty",109.74,6.896815658943751,5.5135497065909105,4.707185111394821
7632,79,Male,Yes,Laptop,SKU1005,3,Cancelled,Debit Card,463.96,463.96,1,2024-09-20,Express,"Extended Warranty,Extended Warranty",80.74,6.141951380381918,6.141951380381918,4.403543478136132
7637,45,Male,Yes,Smartphone,SKU1004,2,Completed,Cash,1582.38,791.19,2,2024-02-20,Express,No Add-ons,0.0,7.367317081610447,6.674801262033164,0.0
7637,45,Male,No,Smartphone,SKU1001,5,Completed,Paypal,145.25,20.75,7,2024-02-21,Express,Impulse Item,5.32,4.985317486111966,3.079613757534693,1.843719208158766
7638,74,Male,No,Laptop,SKU1005,3,Cancelled,Debit Card,2783.76,463.96,6,2024-02-18,Standard,No Add-ons,0.0,7.9319169727054755,6.141951380381918,0.0
7641,45,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,5068.98,844.83,6,2024-02-25,Standard,"Accessory,Extended Warranty,Impulse Item",70.02,8.531092151804273,6.740318393787469,4.262961527514942
7642,39,Male,Yes,Laptop,SKU1005,3,Completed,Cash,4175.64,463.96,9,2023-11-09,Overnight,No Add-ons,0.0,8.337262374524846,6.141951380381918,0.0
7642,39,Male,No,Tablet,SKU1002,3,Cancelled,Debit Card,1976.24,247.03,8,2023-12-10,Express,Impulse Item,13.87,7.58945721185734,5.5135497065909105,2.6993457604720636
7642,39,Male,No,Laptop,SKU1005,3,Completed,Debit Card,4175.64,463.96,9,2024-04-10,Express,No Add-ons,0.0,8.337262374524846,6.141951380381918,0.0
7643,39,Female,No,Smartphone,SKU1004,2,Completed,Cash,7120.71,791.19,9,2024-03-31,Express,Extended Warranty,30.21,8.870903144109501,6.674801262033164,3.440738556282688
7643,39,Female,No,Smartwatch,SKU1003,3,Cancelled,Cash,2534.49,844.83,3,2024-06-03,Standard,"Accessory,Impulse Item",69.04,7.838142191232029,6.740318393787469,4.249066507417651
7645,69,Female,No,Laptop,SKU1005,3,Completed,Cash,2319.8,463.96,5,2024-09-10,Overnight,Extended Warranty,8.53,7.7496672328071945,6.141951380381918,2.254444717666111
7647,61,Female,No,Laptop,SKU1005,3,Cancelled,Credit Card,4175.64,463.96,9,2024-02-01,Express,"Impulse Item,Accessory,Extended Warranty",81.27,8.337262374524846,6.141951380381918,4.410006521180839
7647,61,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,124.5,20.75,6,2024-07-10,Standard,"Accessory,Impulse Item,Accessory",86.68,4.832305758571839,3.079613757534693,4.473693823199706
7649,30,Male,Yes,Laptop,SKU1005,3,Completed,Cash,3247.72,463.96,7,2024-02-05,Overnight,"Impulse Item,Accessory",70.43,8.086016351592171,6.141951380381918,4.268717949166882
7649,30,Male,No,Smartphone,SKU1004,2,Completed,Paypal,6329.52,791.19,8,2024-06-05,Express,"Extended Warranty,Accessory",33.71,8.753137660263429,6.674801262033164,3.547027829873695
7650,65,Female,Yes,Smartphone,SKU1001,5,Completed,Cash,207.5,20.75,10,2023-10-24,Overnight,No Add-ons,0.0,5.339939041238856,3.079613757534693,0.0
7651,76,Male,No,Tablet,SKU1002,3,Completed,Cash,1235.15,247.03,5,2023-11-03,Standard,Accessory,40.19,7.119756989877502,5.5135497065909105,3.718195508447989
7651,76,Male,No,Smartphone,SKU1001,5,Cancelled,Paypal,83.0,20.75,4,2023-11-30,Express,"Accessory,Extended Warranty",72.01,4.430816798843313,3.079613757534693,4.290596418067994
7652,42,Female,No,Smartphone,SKU1004,2,Completed,Cash,1582.38,791.19,2,2024-04-22,Standard,"Extended Warranty,Extended Warranty,Impulse Item",73.15,7.367317081610447,6.674801262033164,4.306090068583941
7655,58,Female,No,Smartwatch,SKU1003,3,Completed,Paypal,1689.66,844.83,2,2023-10-14,Express,No Add-ons,0.0,7.432874264223512,6.740318393787469,0.0
7655,58,Female,No,Laptop,SKU1005,3,Cancelled,Debit Card,4175.64,463.96,9,2023-12-31,Overnight,Impulse Item,7.48,8.337262374524846,6.141951380381918,2.1377104498038118
7655,58,Female,No,Smartphone,SKU1004,2,Completed,Paypal,6329.52,791.19,8,2024-08-17,Express,Impulse Item,16.89,8.753137660263429,6.674801262033164,2.884241897520628
7657,61,Male,No,Tablet,SKU1002,3,Completed,Credit Card,2470.3,247.03,10,2023-12-12,Standard,Accessory,18.48,7.81249960695592,5.5135497065909105,2.969388298214389
7659,45,Male,No,Smartphone,SKU1001,5,Cancelled,Credit Card,20.75,20.75,1,2023-10-11,Overnight,"Impulse Item,Accessory",57.05,3.079613757534693,3.079613757534693,4.061304708143901
7659,45,Male,No,Smartphone,SKU1001,5,Completed,Paypal,83.0,20.75,4,2024-02-16,Express,"Impulse Item,Impulse Item",68.03,4.430816798843313,3.079613757534693,4.234541192715384
7660,66,Male,Yes,Laptop,SKU1005,3,Completed,Paypal,3711.68,463.96,8,2023-10-07,Standard,Extended Warranty,23.18,8.219509266784087,6.141951380381918,3.1855258451866466
7660,66,Male,No,Smartphone,SKU1001,5,Cancelled,Paypal,103.75,20.75,5,2024-01-29,Express,"Accessory,Accessory,Accessory",72.28,4.6515765588022475,3.079613757534693,4.294287720365875
7660,66,Male,No,Tablet,SKU1002,3,Cancelled,Paypal,988.12,247.03,4,2024-03-01,Overnight,"Accessory,Accessory,Extended Warranty",92.44,6.896815658943751,5.5135497065909105,4.537319519079917
7662,78,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,3955.95,791.19,5,2024-08-29,Standard,No Add-ons,0.0,8.283228805470364,6.674801262033164,0.0
7662,78,Female,Yes,Smartwatch,SKU1003,3,Completed,Debit Card,2534.49,844.83,3,2024-09-18,Overnight,No Add-ons,0.0,7.838142191232029,6.740318393787469,0.0
7663,57,Female,No,Tablet,SKU1002,3,Cancelled,Credit Card,247.03,247.03,1,2023-10-07,Overnight,"Accessory,Accessory,Extended Warranty",67.07,5.5135497065909105,5.5135497065909105,4.22053658745986
7663,57,Female,Yes,Laptop,SKU1005,3,Cancelled,Debit Card,4175.64,463.96,9,2023-10-29,Express,"Impulse Item,Impulse Item",51.54,8.337262374524846,6.141951380381918,3.961574784257394
7663,57,Female,No,Tablet,SKU1002,3,Cancelled,Credit Card,1729.21,247.03,7,2024-02-07,Express,Accessory,28.41,7.455998067408221,5.5135497065909105,3.3813347525659037
7664,21,Female,No,Tablet,SKU1002,3,Completed,Paypal,2223.27,247.03,9,2024-07-16,Overnight,No Add-ons,0.0,7.707184050879438,5.5135497065909105,0.0
7666,30,Male,No,Tablet,SKU1002,3,Completed,Paypal,988.12,247.03,4,2024-05-17,Standard,"Impulse Item,Accessory,Impulse Item",94.43,6.896815658943751,5.5135497065909105,4.558392994429163
7667,59,Male,Yes,Smartwatch,SKU1003,3,Completed,Debit Card,5068.98,844.83,6,2023-11-22,Standard,"Accessory,Accessory,Extended Warranty",91.28,8.531092151804273,6.740318393787469,4.524827433305553
7667,59,Male,No,Tablet,SKU1002,3,Completed,Debit Card,1976.24,247.03,8,2024-08-23,Overnight,"Impulse Item,Extended Warranty,Impulse Item",44.45,7.58945721185734,5.5135497065909105,3.816612820623488
7669,18,Female,No,Smartwatch,SKU1003,3,Completed,Credit Card,5068.98,844.83,6,2023-09-24,Overnight,"Impulse Item,Accessory",75.9,8.531092151804273,6.740318393787469,4.3425058765115985
7670,61,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,3164.76,791.19,4,2024-05-18,Standard,No Add-ons,0.0,8.060148432134858,6.674801262033164,0.0
7671,43,Female,Yes,Smartphone,SKU1004,2,Completed,Debit Card,791.19,791.19,1,2024-08-09,Overnight,No Add-ons,0.0,6.674801262033164,6.674801262033164,0.0
7674,48,Male,No,Laptop,SKU1005,3,Completed,Debit Card,2783.76,463.96,6,2023-10-05,Standard,Extended Warranty,6.7,7.9319169727054755,6.141951380381918,2.0412203288596382
7674,48,Male,Yes,Smartwatch,SKU1003,3,Cancelled,Debit Card,3379.32,844.83,4,2024-02-07,Standard,No Add-ons,0.0,8.125725658551925,6.740318393787469,0.0
7675,43,Male,No,Smartphone,SKU1004,2,Cancelled,Paypal,4747.14,791.19,6,2023-09-27,Standard,"Impulse Item,Accessory",63.72,8.465508241394263,6.674801262033164,4.170070272750237
7676,73,Male,No,Tablet,SKU1002,3,Completed,Paypal,2223.27,247.03,9,2023-09-27,Overnight,No Add-ons,0.0,7.707184050879438,5.5135497065909105,0.0
7678,54,Male,Yes,Smartphone,SKU1001,5,Completed,Debit Card,103.75,20.75,5,2023-12-26,Overnight,No Add-ons,0.0,4.6515765588022475,3.079613757534693,0.0
7679,61,Male,No,Smartwatch,SKU1003,3,Completed,Cash,7603.47,844.83,9,2024-05-25,Overnight,Extended Warranty,6.03,8.936491511272095,6.740318393787469,1.9501867058225735
7680,53,Male,No,Smartphone,SKU1001,5,Cancelled,Paypal,186.75,20.75,9,2023-11-09,Standard,No Add-ons,0.0,5.2351112906442445,3.079613757534693,0.0
7680,53,Male,No,Tablet,SKU1002,3,Completed,Paypal,1482.18,247.03,6,2024-01-06,Overnight,No Add-ons,0.0,7.301943710362531,5.5135497065909105,0.0
7684,55,Male,No,Laptop,SKU1005,3,Completed,Credit Card,1855.84,463.96,4,2024-03-29,Standard,Extended Warranty,19.39,7.526631397166796,6.141951380381918,3.015044584586364
7684,55,Male,Yes,Smartwatch,SKU1003,3,Cancelled,Credit Card,5913.81,844.83,7,2024-04-21,Express,"Accessory,Extended Warranty,Accessory",75.14,8.685214654172144,6.740318393787469,4.332573750954351
7684,55,Male,Yes,Laptop,SKU1005,3,Cancelled,Paypal,463.96,463.96,1,2024-08-30,Overnight,No Add-ons,0.0,6.141951380381918,6.141951380381918,0.0
7685,70,Male,No,Smartwatch,SKU1003,3,Completed,Paypal,4224.15,844.83,5,2023-10-02,Express,Impulse Item,7.29,8.34881004211964,6.740318393787469,2.1150499691472033
7686,66,Female,No,Tablet,SKU1002,3,Completed,Paypal,2470.3,247.03,10,2024-01-09,Standard,"Extended Warranty,Impulse Item",68.05,7.81249960695592,5.5135497065909105,4.234830879855301
7686,66,Female,No,Smartwatch,SKU1003,3,Cancelled,Cash,2534.49,844.83,3,2024-08-19,Express,"Extended Warranty,Impulse Item,Accessory",74.68,7.838142191232029,6.740318393787469,4.326513924743623
7687,53,Female,No,Smartphone,SKU1004,2,Cancelled,Paypal,6329.52,791.19,8,2024-05-02,Standard,"Accessory,Accessory",67.68,8.753137660263429,6.674801262033164,4.229458036029275
7688,58,Female,No,Smartwatch,SKU1003,3,Completed,Debit Card,6758.64,844.83,8,2024-05-18,Standard,"Accessory,Extended Warranty",71.05,8.818724913181072,6.740318393787469,4.277360322445531
7690,45,Male,Yes,Smartphone,SKU1004,2,Completed,Credit Card,1582.38,791.19,2,2024-04-17,Standard,"Impulse Item,Impulse Item",33.36,7.367317081610447,6.674801262033164,3.536893097116055
7690,45,Male,No,Smartphone,SKU1004,2,Completed,Paypal,5538.33,791.19,7,2024-08-28,Express,No Add-ons,0.0,8.619628833799505,6.674801262033164,0.0
7691,31,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,3955.95,791.19,5,2024-04-10,Express,Extended Warranty,44.14,8.283228805470364,6.674801262033164,3.8097687713893897
7691,31,Male,No,Smartphone,SKU1001,5,Cancelled,Cash,20.75,20.75,1,2024-05-15,Express,"Impulse Item,Impulse Item",66.54,3.079613757534693,3.079613757534693,4.212720014957422
7691,31,Male,Yes,Smartphone,SKU1004,2,Completed,Debit Card,791.19,791.19,1,2024-05-25,Standard,No Add-ons,0.0,6.674801262033164,6.674801262033164,0.0
7691,31,Male,No,Smartwatch,SKU1003,3,Completed,Paypal,5068.98,844.83,6,2024-07-14,Overnight,No Add-ons,0.0,8.531092151804273,6.740318393787469,0.0
7694,71,Female,No,Laptop,SKU1005,3,Completed,Cash,3247.72,463.96,7,2024-04-11,Standard,"Accessory,Extended Warranty,Accessory",72.99,8.086016351592171,6.141951380381918,4.303929948937459
7695,39,Male,No,Smartwatch,SKU1003,3,Cancelled,Credit Card,7603.47,844.83,9,2023-11-25,Express,"Accessory,Accessory",26.82,8.936491511272095,6.740318393787469,3.325755186495297
7695,39,Male,No,Smartphone,SKU1004,2,Cancelled,Debit Card,2373.57,791.19,3,2024-01-22,Express,Extended Warranty,26.26,7.772571647445156,6.674801262033164,3.3054204262683866
7695,39,Male,No,Tablet,SKU1002,3,Cancelled,Cash,494.06,247.03,2,2024-06-01,Standard,No Add-ons,0.0,6.204678967344307,5.5135497065909105,0.0
7696,69,Male,No,Smartphone,SKU1004,2,Cancelled,Debit Card,2373.57,791.19,3,2024-01-13,Express,Extended Warranty,17.43,7.772571647445156,6.674801262033164,2.9139797716817317
7696,69,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,791.19,791.19,1,2024-01-15,Overnight,No Add-ons,0.0,6.674801262033164,6.674801262033164,0.0
7697,68,Male,Yes,Smartphone,SKU1004,2,Completed,Debit Card,1582.38,791.19,2,2024-01-18,Standard,Accessory,42.74,7.367317081610447,6.674801262033164,3.778263015248622
7699,25,Female,Yes,Smartphone,SKU1004,2,Completed,Credit Card,3164.76,791.19,4,2023-10-28,Overnight,No Add-ons,0.0,8.060148432134858,6.674801262033164,0.0
7699,25,Female,No,Smartwatch,SKU1003,3,Completed,Debit Card,8448.3,844.83,10,2023-11-12,Express,"Accessory,Impulse Item,Accessory",47.18,9.04183887668309,6.740318393787469,3.874943997186725
7699,25,Female,No,Smartphone,SKU1004,2,Cancelled,Paypal,1582.38,791.19,2,2024-03-25,Express,"Extended Warranty,Impulse Item,Accessory",106.53,7.367317081610447,6.674801262033164,4.677769878402435
7700,75,Female,No,Laptop,SKU1005,3,Cancelled,Debit Card,2319.8,463.96,5,2023-11-09,Overnight,"Extended Warranty,Impulse Item,Extended Warranty",75.02,7.7496672328071945,6.141951380381918,4.330996463561102
7700,75,Female,Yes,Smartphone,SKU1001,5,Completed,Paypal,41.5,20.75,2,2024-05-16,Standard,"Impulse Item,Extended Warranty,Extended Warranty",51.08,3.7495040759303713,3.079613757534693,3.9527809979003137
7702,57,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,7911.9,791.19,10,2024-04-07,Standard,"Accessory,Accessory,Extended Warranty",88.37,8.976249618097267,6.674801262033164,4.492785055393301
7703,54,Female,No,Smartphone,SKU1001,5,Cancelled,Cash,145.25,20.75,7,2023-11-24,Standard,Impulse Item,19.64,4.985317486111966,3.079613757534693,3.027230940613362
7703,54,Female,Yes,Tablet,SKU1002,3,Cancelled,Paypal,1976.24,247.03,8,2023-12-27,Standard,"Impulse Item,Accessory",50.94,7.58945721185734,5.5135497065909105,3.9500892062346025
7704,47,Male,Yes,Smartphone,SKU1004,2,Completed,Cash,5538.33,791.19,7,2023-11-05,Overnight,"Impulse Item,Impulse Item",63.83,8.619628833799505,6.674801262033164,4.171768459186905
7706,33,Male,No,Smartwatch,SKU1003,3,Completed,Cash,8448.3,844.83,10,2024-04-09,Standard,"Impulse Item,Accessory,Extended Warranty",52.84,9.04183887668309,6.740318393787469,3.9860166853364722
7706,33,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,5538.33,791.19,7,2024-09-03,Standard,"Impulse Item,Impulse Item,Accessory",75.02,8.619628833799505,6.674801262033164,4.330996463561102
7707,29,Male,No,Tablet,SKU1002,3,Completed,Paypal,988.12,247.03,4,2023-11-04,Overnight,Impulse Item,11.91,6.896815658943751,5.5135497065909105,2.558002204858551
7708,23,Male,Yes,Smartphone,SKU1004,2,Completed,Debit Card,6329.52,791.19,8,2024-04-14,Standard,No Add-ons,0.0,8.753137660263429,6.674801262033164,0.0
7708,23,Male,Yes,Laptop,SKU1005,3,Completed,Credit Card,1855.84,463.96,4,2024-05-23,Express,Extended Warranty,38.74,7.526631397166796,6.141951380381918,3.6823582371236707
7709,77,Male,Yes,Smartphone,SKU1001,5,Completed,Credit Card,145.25,20.75,7,2024-08-25,Standard,"Impulse Item,Accessory",57.72,4.985317486111966,3.079613757534693,4.07278038430626
7710,31,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,2373.57,791.19,3,2024-02-22,Standard,"Extended Warranty,Accessory",63.06,7.772571647445156,6.674801262033164,4.159820144181012
7711,57,Female,No,Smartphone,SKU1004,2,Cancelled,Paypal,791.19,791.19,1,2024-02-01,Overnight,Impulse Item,21.73,6.674801262033164,6.674801262033164,3.123685637864452
7711,57,Female,No,Smartphone,SKU1004,2,Cancelled,Paypal,4747.14,791.19,6,2024-05-16,Standard,"Impulse Item,Accessory",55.43,8.465508241394263,6.674801262033164,4.033000931981049
7712,78,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,20.75,20.75,1,2024-06-21,Overnight,"Impulse Item,Extended Warranty,Extended Warranty",69.79,3.079613757534693,3.079613757534693,4.259717747786098
7712,78,Male,No,Smartphone,SKU1001,5,Completed,Paypal,83.0,20.75,4,2024-09-14,Overnight,No Add-ons,0.0,4.430816798843313,3.079613757534693,0.0
7713,20,Female,Yes,Smartwatch,SKU1003,3,Completed,Cash,1689.66,844.83,2,2024-05-17,Overnight,No Add-ons,0.0,7.432874264223512,6.740318393787469,0.0
7713,20,Female,No,Tablet,SKU1002,3,Cancelled,Debit Card,247.03,247.03,1,2024-06-05,Standard,"Extended Warranty,Extended Warranty",37.19,5.5135497065909105,5.5135497065909105,3.6425737012374246
7716,40,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,145.25,20.75,7,2024-09-01,Express,Extended Warranty,42.18,4.985317486111966,3.079613757534693,3.7653774250866614
7716,40,Female,No,Smartphone,SKU1001,5,Completed,Debit Card,124.5,20.75,6,2024-09-05,Express,No Add-ons,0.0,4.832305758571839,3.079613757534693,0.0
7717,69,Female,No,Tablet,SKU1002,3,Completed,Paypal,2223.27,247.03,9,2023-10-22,Overnight,"Extended Warranty,Extended Warranty",58.41,7.707184050879438,5.5135497065909105,4.08446256236765
7718,62,Male,No,Smartwatch,SKU1003,3,Completed,Paypal,6758.64,844.83,8,2024-02-16,Express,"Accessory,Accessory",49.46,8.818724913181072,6.740318393787469,3.921180943212912
7718,62,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,145.25,20.75,7,2024-09-21,Standard,"Extended Warranty,Impulse Item",34.48,4.985317486111966,3.079613757534693,3.5689691574413787
7719,22,Female,Yes,Smartwatch,SKU1003,3,Cancelled,Debit Card,1689.66,844.83,2,2023-12-21,Standard,"Accessory,Extended Warranty,Extended Warranty",90.7,7.432874264223512,6.740318393787469,4.51852237926242
7720,62,Female,No,Smartphone,SKU1004,2,Cancelled,Credit Card,3955.95,791.19,5,2024-01-31,Express,"Accessory,Impulse Item,Accessory",122.45,8.283228805470364,6.674801262033164,4.8158362157911885
7722,54,Male,No,Smartwatch,SKU1003,3,Completed,Paypal,1689.66,844.83,2,2024-03-01,Standard,No Add-ons,0.0,7.432874264223512,6.740318393787469,0.0
7722,54,Male,Yes,Smartwatch,SKU1003,3,Completed,Debit Card,3379.32,844.83,4,2024-05-25,Overnight,No Add-ons,0.0,8.125725658551925,6.740318393787469,0.0
7723,58,Female,Yes,Laptop,SKU1005,3,Cancelled,Credit Card,2319.8,463.96,5,2023-09-24,Overnight,No Add-ons,0.0,7.7496672328071945,6.141951380381918,0.0
7723,58,Female,No,Laptop,SKU1005,3,Completed,Paypal,4639.6,463.96,10,2023-10-01,Express,Extended Warranty,14.46,8.442598947205267,6.141951380381918,2.738256043159276
7723,58,Female,No,Laptop,SKU1005,3,Completed,Debit Card,1391.88,463.96,3,2023-10-29,Express,"Extended Warranty,Accessory,Impulse Item",78.05,7.239128825058343,6.141951380381918,4.370080563655481
7724,79,Male,No,Laptop,SKU1005,3,Cancelled,Credit Card,1391.88,463.96,3,2024-03-15,Overnight,No Add-ons,0.0,7.239128825058343,6.141951380381918,0.0
7726,71,Male,No,Smartphone,SKU1001,5,Completed,Cash,166.0,20.75,8,2023-10-30,Overnight,"Impulse Item,Impulse Item",96.51,5.117993812416755,3.079613757534693,4.579954936847027
7726,71,Male,No,Smartwatch,SKU1003,3,Completed,Cash,844.83,844.83,1,2024-09-13,Overnight,"Accessory,Impulse Item,Impulse Item",75.01,6.740318393787469,6.740318393787469,4.330864910577949
7727,62,Female,No,Tablet,SKU1002,3,Completed,Paypal,247.03,247.03,1,2024-03-26,Express,"Impulse Item,Extended Warranty,Impulse Item",93.24,5.5135497065909105,5.5135497065909105,4.545844719903276
7727,62,Female,No,Smartphone,SKU1004,2,Completed,Paypal,791.19,791.19,1,2024-04-09,Standard,"Accessory,Accessory,Extended Warranty",68.72,6.674801262033164,6.674801262033164,4.24448722065182
7727,62,Female,Yes,Laptop,SKU1005,3,Completed,Debit Card,3247.72,463.96,7,2024-04-22,Express,"Impulse Item,Impulse Item",79.81,8.086016351592171,6.141951380381918,4.392100720245356
7727,62,Female,Yes,Tablet,SKU1002,3,Cancelled,Debit Card,1976.24,247.03,8,2024-05-25,Overnight,No Add-ons,0.0,7.58945721185734,5.5135497065909105,0.0
7729,28,Male,No,Smartphone,SKU1004,2,Cancelled,Credit Card,4747.14,791.19,6,2024-08-02,Standard,No Add-ons,0.0,8.465508241394263,6.674801262033164,0.0
7730,80,Female,No,Tablet,SKU1002,3,Completed,Credit Card,2223.27,247.03,9,2024-05-13,Standard,"Extended Warranty,Extended Warranty,Extended Warranty",55.18,7.707184050879438,5.5135497065909105,4.0285608216760975
7730,80,Female,No,Smartphone,SKU1004,2,Completed,Cash,6329.52,791.19,8,2024-07-08,Standard,"Accessory,Impulse Item,Extended Warranty",40.57,8.753137660263429,6.674801262033164,3.727378753264546
