Customer ID,Age,Gender,Loyalty Member,Product Type,SKU,Rating,Order Status,Payment Method,Total Price,Unit Price,Quantity,Purchase Date,Shipping Type,Add-ons Purchased,Add-on Total,Spend per Unit,Is Loyal,Purchase Month,Purchase Day,Purchase Weekday,Has Add-ons,Add-ons Count,Gender_Encoded,Pay_Bank Transfer,Pay_Cash,Pay_Credit Card,Pay_Debit Card,Pay_PayPal,Pay_Paypal,Ship_Expedited,Ship_Express,Ship_Overnight,Ship_Same Day,Ship_Standard,Product_Headphones,Product_Laptop,Product_Smartphone,Product_Smartwatch,Product_Tablet,Add-on Cost per Unit,Total Spend
9663,75,Male,No,Smartwatch,SKU1003,3,Completed,Paypal,5068.98,844.83,6,2024-05-24,Express,"Extended Warranty,Accessory",26.15,844.8299999999999,0,5,24,Friday,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,4.358333333333333,5095.129999999999
9664,63,Female,No,Laptop,SKU1005,3,Cancelled,Cash,2783.76,463.96,6,2024-07-12,Express,"Impulse Item,Extended Warranty",64.39,463.96000000000004,0,7,12,Friday,1,2,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,10.731666666666667,2848.15
9668,40,Male,No,Laptop,SKU1005,3,Cancelled,Debit Card,4175.64,463.96,9,2023-12-01,Express,Extended Warranty,21.76,463.96000000000004,0,12,1,Friday,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2.417777777777778,4197.400000000001
9668,40,Male,No,Laptop,SKU1005,3,Cancelled,Credit Card,927.92,463.96,2,2024-02-29,Express,Impulse Item,13.05,463.96,0,2,29,Thursday,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,6.525,940.9699999999999
9669,76,Male,No,Tablet,SKU1002,3,Completed,Credit Card,741.09,247.03,3,2023-10-28,Standard,Extended Warranty,14.5,247.03,0,10,28,Saturday,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,4.833333333333333,755.59
9669,76,Male,No,Laptop,SKU1005,3,Completed,Credit Card,463.96,463.96,1,2023-10-31,Standard,Impulse Item,48.79,463.96,0,10,31,Tuesday,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,48.79,512.75
9669,76,Male,No,Smartphone,SKU1004,2,Cancelled,Paypal,7120.71,791.19,9,2024-08-19,Express,No Add-ons,0.0,791.19,0,8,19,Monday,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.0,7120.71
9670,71,Male,No,Smartwatch,SKU1003,3,Cancelled,Paypal,1689.66,844.83,2,2024-01-27,Overnight,Impulse Item,12.06,844.83,0,1,27,Saturday,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,6.03,1701.72
9671,50,Female,Yes,Laptop,SKU1005,3,Cancelled,Cash,4639.6,463.96,10,2024-02-22,Standard,"Accessory,Impulse Item,Accessory",82.07,463.96000000000004,1,2,22,Thursday,1,3,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,8.206999999999999,4721.67
9673,48,Female,No,Smartwatch,SKU1003,3,Cancelled,Credit Card,1689.66,844.83,2,2024-06-24,Overnight,Accessory,30.44,844.83,0,6,24,Monday,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,15.22,1720.1000000000001
9674,73,Male,No,Smartphone,SKU1001,5,Cancelled,Paypal,41.5,20.75,2,2024-05-29,Overnight,Accessory,26.17,20.75,0,5,29,Wednesday,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,13.085,67.67
9674,73,Male,No,Laptop,SKU1005,3,Completed,Debit Card,3247.72,463.96,7,2024-07-27,Express,Impulse Item,13.45,463.96,0,7,27,Saturday,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1.9214285714285713,3261.1699999999996
9675,51,Male,No,Tablet,SKU1002,3,Completed,Cash,1482.18,247.03,6,2024-06-15,Express,"Extended Warranty,Accessory",61.08,247.03,0,6,15,Saturday,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10.18,1543.26
9676,63,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,186.75,20.75,9,2023-11-09,Express,"Extended Warranty,Extended Warranty",70.23,20.75,0,11,9,Thursday,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,7.803333333333334,256.98
9676,63,Male,No,Tablet,SKU1002,3,Completed,Cash,247.03,247.03,1,2024-01-09,Overnight,"Extended Warranty,Accessory",80.13,247.03,0,1,9,Tuesday,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,80.13,327.15999999999997
9676,63,Male,No,Tablet,SKU1002,3,Completed,Paypal,2223.27,247.03,9,2024-03-20,Standard,"Accessory,Accessory,Accessory",73.72,247.03,0,3,20,Wednesday,1,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,8.19111111111111,2296.99
9677,42,Female,No,Laptop,SKU1005,3,Completed,Cash,4639.6,463.96,10,2024-03-10,Overnight,Impulse Item,22.37,463.96000000000004,0,3,10,Sunday,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2.237,4661.97
9677,42,Female,No,Smartwatch,SKU1003,3,Completed,Paypal,1689.66,844.83,2,2024-03-20,Standard,Accessory,29.81,844.83,0,3,20,Wednesday,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,14.905,1719.47
9677,42,Female,No,Tablet,SKU1002,3,Completed,Debit Card,2470.3,247.03,10,2024-06-16,Express,"Accessory,Accessory",58.05,247.03000000000003,0,6,16,Sunday,1,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,5.805,2528.3500000000004
9680,76,Female,No,Smartphone,SKU1004,2,Completed,Cash,7911.9,791.19,10,2024-07-18,Express,No Add-ons,0.0,791.1899999999999,0,7,18,Thursday,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,7911.9
9680,76,Female,No,Smartphone,SKU1001,5,Cancelled,Credit Card,103.75,20.75,5,2024-08-07,Standard,"Impulse Item,Extended Warranty,Extended Warranty",73.81,20.75,0,8,7,Wednesday,1,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,14.762,177.56
9681,76,Female,Yes,Laptop,SKU1005,3,Completed,Debit Card,463.96,463.96,1,2023-10-12,Express,"Extended Warranty,Impulse Item",76.56,463.96,1,10,12,Thursday,1,2,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,76.56,540.52
9681,76,Female,No,Laptop,SKU1005,3,Cancelled,Paypal,927.92,463.96,2,2023-10-26,Overnight,"Accessory,Extended Warranty",39.52,463.96,0,10,26,Thursday,1,2,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,19.76,967.4399999999999
9681,76,Female,Yes,Smartphone,SKU1001,5,Completed,Debit Card,186.75,20.75,9,2024-08-19,Overnight,"Impulse Item,Extended Warranty",69.82,20.75,1,8,19,Monday,1,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,7.757777777777777,256.57
9682,58,Female,No,Laptop,SKU1005,3,Completed,Paypal,927.92,463.96,2,2024-06-11,Overnight,"Accessory,Accessory",39.96,463.96,0,6,11,Tuesday,1,2,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,19.98,967.88
9686,27,Female,No,Laptop,SKU1005,3,Completed,Cash,4175.64,463.96,9,2023-10-01,Overnight,Extended Warranty,10.66,463.96000000000004,0,10,1,Sunday,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.1844444444444444,4186.3
9686,27,Female,No,Laptop,SKU1005,3,Completed,Debit Card,3711.68,463.96,8,2024-03-31,Standard,No Add-ons,0.0,463.96,0,3,31,Sunday,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0.0,3711.68
9687,36,Female,No,Smartphone,SKU1004,2,Completed,Paypal,1582.38,791.19,2,2023-11-24,Express,"Impulse Item,Impulse Item,Impulse Item",45.08,791.19,0,11,24,Friday,1,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,22.54,1627.46
9688,54,Male,No,Smartphone,SKU1004,2,Completed,Cash,4747.14,791.19,6,2023-12-05,Overnight,"Impulse Item,Accessory",20.86,791.19,0,12,5,Tuesday,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3.4766666666666666,4768.0
9689,75,Female,No,Smartphone,SKU1004,2,Cancelled,Credit Card,3955.95,791.19,5,2024-01-09,Standard,No Add-ons,0.0,791.1899999999999,0,1,9,Tuesday,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,3955.95
9690,21,Male,No,Smartwatch,SKU1003,3,Cancelled,Cash,7603.47,844.83,9,2024-05-29,Express,"Accessory,Accessory,Accessory",91.5,844.83,0,5,29,Wednesday,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,10.166666666666666,7694.97
9691,79,Female,No,Smartphone,SKU1001,5,Completed,Paypal,124.5,20.75,6,2023-10-24,Express,"Extended Warranty,Accessory",59.39,20.75,0,10,24,Tuesday,1,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,9.898333333333333,183.89
9691,79,Female,No,Smartwatch,SKU1003,3,Completed,Credit Card,3379.32,844.83,4,2024-01-08,Standard,Impulse Item,18.86,844.83,0,1,8,Monday,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,4.715,3398.1800000000003
9691,79,Female,Yes,Tablet,SKU1002,3,Completed,Debit Card,2223.27,247.03,9,2024-07-29,Standard,No Add-ons,0.0,247.03,1,7,29,Monday,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.0,2223.27
9692,51,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,6329.52,791.19,8,2024-06-17,Overnight,No Add-ons,0.0,791.19,0,6,17,Monday,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0,6329.52
9693,38,Female,No,Smartwatch,SKU1003,3,Completed,Paypal,2534.49,844.83,3,2024-01-20,Standard,No Add-ons,0.0,844.8299999999999,0,1,20,Saturday,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.0,2534.49
9693,38,Female,Yes,Smartwatch,SKU1003,3,Completed,Debit Card,3379.32,844.83,4,2024-07-08,Standard,No Add-ons,0.0,844.83,1,7,8,Monday,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.0,3379.32
9694,59,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,103.75,20.75,5,2024-07-15,Standard,No Add-ons,0.0,20.75,0,7,15,Monday,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,103.75
9695,33,Female,No,Tablet,SKU1002,3,Completed,Paypal,1482.18,247.03,6,2023-11-23,Express,"Accessory,Impulse Item",54.47,247.03,0,11,23,Thursday,1,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,9.078333333333333,1536.65
9696,51,Female,No,Tablet,SKU1002,3,Completed,Cash,2470.3,247.03,10,2024-03-15,Standard,"Extended Warranty,Accessory",58.53,247.03000000000003,0,3,15,Friday,1,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5.853,2528.8300000000004
9697,70,Female,No,Laptop,SKU1005,3,Completed,Paypal,3711.68,463.96,8,2024-01-08,Overnight,Accessory,29.03,463.96,0,1,8,Monday,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,3.62875,3740.71
9700,72,Female,No,Smartphone,SKU1001,5,Completed,Cash,83.0,20.75,4,2024-09-17,Standard,"Extended Warranty,Accessory",72.01,20.75,0,9,17,Tuesday,1,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,18.0025,155.01
9701,70,Female,No,Laptop,SKU1005,3,Completed,Credit Card,3247.72,463.96,7,2024-02-15,Overnight,Extended Warranty,40.71,463.96,0,2,15,Thursday,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,5.815714285714286,3288.43
9701,70,Female,No,Tablet,SKU1002,3,Cancelled,Credit Card,741.09,247.03,3,2024-07-19,Express,No Add-ons,0.0,247.03,0,7,19,Friday,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,741.09
9703,36,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,5538.33,791.19,7,2024-07-06,Overnight,No Add-ons,0.0,791.1899999999999,0,7,6,Saturday,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,5538.33
9704,80,Female,No,Tablet,SKU1002,3,Cancelled,Paypal,2470.3,247.03,10,2024-08-09,Standard,No Add-ons,0.0,247.03000000000003,0,8,9,Friday,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.0,2470.3
9707,58,Male,No,Laptop,SKU1005,3,Completed,Paypal,2783.76,463.96,6,2024-01-12,Express,"Extended Warranty,Impulse Item",45.57,463.96000000000004,0,1,12,Friday,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,7.595,2829.3300000000004
9708,26,Female,No,Tablet,SKU1002,3,Completed,Debit Card,2470.3,247.03,10,2024-06-25,Overnight,"Impulse Item,Impulse Item,Extended Warranty",111.28,247.03000000000003,0,6,25,Tuesday,1,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,11.128,2581.5800000000004
9709,68,Male,Yes,Smartphone,SKU1001,5,Completed,Cash,41.5,20.75,2,2024-05-05,Overnight,"Impulse Item,Impulse Item,Extended Warranty",96.45,20.75,1,5,5,Sunday,1,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,48.225,137.95
9710,30,Female,No,Tablet,SKU1002,3,Cancelled,Cash,247.03,247.03,1,2023-09-25,Overnight,No Add-ons,0.0,247.03,0,9,25,Monday,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,247.03
9710,30,Female,No,Smartwatch,SKU1003,3,Cancelled,Cash,4224.15,844.83,5,2023-09-28,Overnight,Extended Warranty,5.94,844.8299999999999,0,9,28,Thursday,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1.1880000000000002,4230.089999999999
9710,30,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,3164.76,791.19,4,2024-05-19,Overnight,Extended Warranty,43.6,791.19,0,5,19,Sunday,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,10.9,3208.36
9710,30,Female,Yes,Smartwatch,SKU1003,3,Completed,Paypal,1689.66,844.83,2,2024-07-25,Standard,"Extended Warranty,Accessory",78.87,844.83,1,7,25,Thursday,1,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,39.435,1768.5300000000002
9711,36,Female,No,Smartphone,SKU1004,2,Completed,Cash,5538.33,791.19,7,2024-06-03,Overnight,No Add-ons,0.0,791.1899999999999,0,6,3,Monday,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,5538.33
9712,19,Male,No,Laptop,SKU1005,3,Cancelled,Debit Card,463.96,463.96,1,2024-01-12,Express,"Impulse Item,Accessory",17.37,463.96,0,1,12,Friday,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,17.37,481.33
9712,19,Male,No,Smartphone,SKU1001,5,Cancelled,Cash,186.75,20.75,9,2024-02-16,Standard,No Add-ons,0.0,20.75,0,2,16,Friday,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,186.75
9713,75,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,7120.71,791.19,9,2024-06-15,Overnight,No Add-ons,0.0,791.19,0,6,15,Saturday,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0,7120.71
9715,32,Male,No,Tablet,SKU1002,3,Completed,Paypal,2223.27,247.03,9,2024-03-14,Standard,Impulse Item,31.03,247.03,0,3,14,Thursday,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3.447777777777778,2254.3
9720,49,Male,Yes,Smartphone,SKU1001,5,Cancelled,Paypal,166.0,20.75,8,2023-10-27,Express,"Accessory,Extended Warranty",22.24,20.75,1,10,27,Friday,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2.78,188.24
9723,70,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,7603.47,844.83,9,2024-05-09,Standard,"Impulse Item,Impulse Item",43.72,844.83,0,5,9,Thursday,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,4.857777777777778,7647.1900000000005
9728,29,Male,No,Smartphone,SKU1001,5,Completed,Paypal,166.0,20.75,8,2024-05-27,Overnight,"Impulse Item,Accessory",69.06,20.75,0,5,27,Monday,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,8.6325,235.06
9731,21,Female,Yes,Smartphone,SKU1004,2,Completed,Credit Card,7120.71,791.19,9,2024-01-12,Standard,"Accessory,Accessory,Accessory",92.93,791.19,1,1,12,Friday,1,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,10.325555555555557,7213.64
9734,39,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,41.5,20.75,2,2024-01-17,Express,"Accessory,Extended Warranty,Extended Warranty",36.62,20.75,0,1,17,Wednesday,1,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,18.31,78.12
9735,74,Female,No,Laptop,SKU1005,3,Completed,Cash,463.96,463.96,1,2024-09-08,Overnight,"Accessory,Extended Warranty,Accessory",106.55,463.96,0,9,8,Sunday,1,3,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,106.55,570.51
9736,33,Male,No,Laptop,SKU1005,3,Completed,Debit Card,1391.88,463.96,3,2023-12-27,Standard,No Add-ons,0.0,463.96000000000004,0,12,27,Wednesday,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0.0,1391.88
9736,33,Male,No,Laptop,SKU1005,3,Cancelled,Paypal,463.96,463.96,1,2024-01-14,Overnight,No Add-ons,0.0,463.96,0,1,14,Sunday,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.0,463.96
9739,34,Female,No,Smartphone,SKU1001,5,Completed,Paypal,20.75,20.75,1,2024-02-14,Overnight,No Add-ons,0.0,20.75,0,2,14,Wednesday,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.0,20.75
9739,34,Female,No,Tablet,SKU1002,3,Completed,Cash,494.06,247.03,2,2024-05-02,Overnight,"Impulse Item,Extended Warranty,Accessory",86.2,247.03,0,5,2,Thursday,1,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,43.1,580.26
9740,47,Male,Yes,Smartphone,SKU1001,5,Cancelled,Cash,103.75,20.75,5,2024-01-26,Express,"Accessory,Impulse Item,Extended Warranty",90.29,20.75,1,1,26,Friday,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,18.058,194.04000000000002
9740,47,Male,No,Smartwatch,SKU1003,3,Completed,Cash,7603.47,844.83,9,2024-01-30,Overnight,"Extended Warranty,Extended Warranty,Impulse Item",66.7,844.83,0,1,30,Tuesday,1,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7.411111111111111,7670.17
9740,47,Male,Yes,Smartphone,SKU1001,5,Completed,Debit Card,62.25,20.75,3,2024-08-12,Standard,Extended Warranty,9.52,20.75,1,8,12,Monday,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,3.1733333333333333,71.77
9741,44,Female,Yes,Smartwatch,SKU1003,3,Completed,Credit Card,3379.32,844.83,4,2024-06-12,Overnight,No Add-ons,0.0,844.83,1,6,12,Wednesday,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,3379.32
9741,44,Female,No,Tablet,SKU1002,3,Completed,Cash,2470.3,247.03,10,2024-09-06,Overnight,No Add-ons,0.0,247.03000000000003,0,9,6,Friday,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,2470.3
9742,51,Female,No,Tablet,SKU1002,3,Completed,Paypal,494.06,247.03,2,2023-10-07,Standard,Extended Warranty,41.37,247.03,0,10,7,Saturday,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,20.685,535.43
9743,59,Female,No,Smartwatch,SKU1003,3,Completed,Cash,4224.15,844.83,5,2024-09-10,Standard,Accessory,33.5,844.8299999999999,0,9,10,Tuesday,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6.7,4257.65
9744,29,Female,No,Smartphone,SKU1004,2,Completed,Cash,6329.52,791.19,8,2024-08-20,Express,No Add-ons,0.0,791.19,0,8,20,Tuesday,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,6329.52
9745,71,Male,No,Smartwatch,SKU1003,3,Completed,Cash,2534.49,844.83,3,2023-12-25,Express,"Impulse Item,Accessory,Extended Warranty",56.37,844.8299999999999,0,12,25,Monday,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,18.79,2590.8599999999997
9745,71,Male,Yes,Smartphone,SKU1004,2,Completed,Credit Card,4747.14,791.19,6,2024-04-02,Standard,"Extended Warranty,Impulse Item,Accessory",71.45,791.19,1,4,2,Tuesday,1,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,11.908333333333333,4818.59
9745,71,Male,No,Laptop,SKU1005,3,Completed,Credit Card,3247.72,463.96,7,2024-05-26,Express,"Accessory,Accessory,Impulse Item",131.52,463.96,0,5,26,Sunday,1,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,18.78857142857143,3379.24
9747,36,Male,No,Smartphone,SKU1004,2,Completed,Cash,1582.38,791.19,2,2024-06-17,Overnight,Extended Warranty,16.31,791.19,0,6,17,Monday,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,8.155,1598.69
9747,36,Male,No,Smartphone,SKU1001,5,Cancelled,Paypal,103.75,20.75,5,2024-06-30,Standard,Extended Warranty,30.4,20.75,0,6,30,Sunday,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,6.08,134.15
9748,47,Male,No,Laptop,SKU1005,3,Completed,Paypal,3247.72,463.96,7,2023-10-26,Standard,Impulse Item,22.49,463.96,0,10,26,Thursday,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,3.2128571428571426,3270.2099999999996
9748,47,Male,Yes,Laptop,SKU1005,3,Completed,Cash,4175.64,463.96,9,2023-12-16,Standard,No Add-ons,0.0,463.96000000000004,1,12,16,Saturday,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,4175.64
9749,41,Male,Yes,Tablet,SKU1002,3,Cancelled,Cash,1976.24,247.03,8,2023-11-16,Express,Impulse Item,41.5,247.03,1,11,16,Thursday,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5.1875,2017.74
9749,41,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,103.75,20.75,5,2023-12-14,Overnight,Accessory,7.26,20.75,0,12,14,Thursday,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1.452,111.01
9751,22,Male,No,Smartphone,SKU1004,2,Completed,Cash,3955.95,791.19,5,2024-06-30,Overnight,Extended Warranty,15.21,791.1899999999999,0,6,30,Sunday,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3.0420000000000003,3971.16
9752,39,Female,No,Smartphone,SKU1001,5,Completed,Paypal,186.75,20.75,9,2023-11-09,Standard,Impulse Item,41.57,20.75,0,11,9,Thursday,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,4.618888888888889,228.32
9752,39,Female,No,Smartphone,SKU1004,2,Completed,Cash,5538.33,791.19,7,2024-03-03,Express,Accessory,15.84,791.1899999999999,0,3,3,Sunday,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.262857142857143,5554.17
9753,58,Female,No,Smartphone,SKU1004,2,Cancelled,Paypal,1582.38,791.19,2,2023-11-01,Express,Accessory,24.0,791.19,0,11,1,Wednesday,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,12.0,1606.38
9753,58,Female,No,Smartphone,SKU1001,5,Completed,Paypal,103.75,20.75,5,2024-07-11,Standard,"Extended Warranty,Extended Warranty",38.19,20.75,0,7,11,Thursday,1,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,7.638,141.94
9754,58,Male,Yes,Smartphone,SKU1001,5,Cancelled,Paypal,124.5,20.75,6,2023-10-28,Express,"Impulse Item,Impulse Item",60.79,20.75,1,10,28,Saturday,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,10.131666666666666,185.29
9754,58,Male,No,Tablet,SKU1002,3,Completed,Cash,1482.18,247.03,6,2024-07-28,Express,"Accessory,Extended Warranty,Accessory",90.28,247.03,0,7,28,Sunday,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15.046666666666667,1572.46
9755,69,Male,Yes,Smartwatch,SKU1003,3,Completed,Credit Card,2534.49,844.83,3,2023-10-17,Express,Accessory,25.15,844.8299999999999,1,10,17,Tuesday,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,8.383333333333333,2559.64
9755,69,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,7911.9,791.19,10,2024-01-17,Express,No Add-ons,0.0,791.1899999999999,0,1,17,Wednesday,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,7911.9
9756,32,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,3955.95,791.19,5,2024-04-19,Overnight,No Add-ons,0.0,791.1899999999999,0,4,19,Friday,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0,3955.95
9757,73,Female,No,Smartphone,SKU1001,5,Cancelled,Credit Card,207.5,20.75,10,2024-05-21,Standard,Extended Warranty,39.07,20.75,0,5,21,Tuesday,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,3.907,246.57
9759,66,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,4747.14,791.19,6,2024-05-15,Overnight,"Impulse Item,Extended Warranty,Impulse Item",105.72,791.19,0,5,15,Wednesday,1,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,17.62,4852.860000000001
9759,66,Female,No,Smartphone,SKU1004,2,Cancelled,Debit Card,4747.14,791.19,6,2024-05-22,Express,"Accessory,Impulse Item",46.53,791.19,0,5,22,Wednesday,1,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,7.755,4793.67
9759,66,Female,No,Smartphone,SKU1004,2,Cancelled,Paypal,7911.9,791.19,10,2024-09-13,Standard,"Extended Warranty,Impulse Item",56.41,791.1899999999999,0,9,13,Friday,1,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,5.641,7968.3099999999995
9760,33,Female,No,Smartphone,SKU1001,5,Completed,Debit Card,83.0,20.75,4,2024-02-22,Express,No Add-ons,0.0,20.75,0,2,22,Thursday,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.0,83.0
9760,33,Female,No,Laptop,SKU1005,3,Completed,Paypal,463.96,463.96,1,2024-09-19,Standard,No Add-ons,0.0,463.96,0,9,19,Thursday,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0.0,463.96
